title_year,country,duration,content_rating,budget,facenumber_in_poster,director_facebook_likes,cast_total_facebook_likes,movie_facebook_likes,imdb_score
2013.0,Russia,177.0,Not Rated,7000000.0,0.0,23.0,8,1000,6.7
2010.0,USA,118.0,R,7000000.0,2.0,0.0,27756,694,6.0
2005.0,UK,97.0,R,7000000.0,3.0,554.0,2544,311,6.9
1999.0,Canada,102.0,R,7000000.0,2.0,78.0,12680,16000,7.9
2011.0,USA,88.0,R,7000000.0,0.0,0.0,3150,0,4.8
2012.0,Russia,80.0,PG,7000000.0,1.0,0.0,218,453,5.3
1985.0,USA,115.0,R,6900000.0,0.0,16000.0,17209,0,7.3
1993.0,USA,102.0,R,6900000.0,1.0,0.0,18643,10000,7.7
2007.0,USA,111.0,TV-G,7000000.0,5.0,197.0,3009,586,4.8
2005.0,USA,108.0,R,6800000.0,1.0,3.0,2119,1000,7.0
2003.0,USA,101.0,R,6800000.0,8.0,0.0,490,413,6.4
2012.0,Canada,101.0,PG-13,6900000.0,1.0,13.0,35717,10000,5.6
2010.0,Canada,139.0,R,6800000.0,0.0,777.0,343,37000,8.2
2003.0,Italy,125.0,R,5000000.0,1.0,125.0,132,282,6.5
2009.0,Ireland,88.0,R,41114212.86969768,8.0,11.0,2728,663,6.4
2007.0,Brazil,115.0,R,4000000.0,1.0,294.0,666,11000,8.1
2014.0,USA,99.0,R,6500000.0,0.0,40.0,2323,45000,5.4
2009.0,Australia,88.0,PG-13,6500000.0,7.0,3.0,225,479,6.3
1991.0,USA,112.0,R,6000000.0,2.0,309.0,106,0,7.8
1987.0,USA,108.0,PG-13,6500000.0,1.0,7.0,936,0,6.8
1981.0,USA,107.0,PG,41114212.86969768,2.0,0.0,1285,337,7.2
1980.0,USA,104.0,X,6500000.0,0.0,0.0,2442,0,7.1
1993.0,USA,108.0,PG,6500000.0,0.0,208.0,4840,391,6.2
1999.0,USA,102.0,R,6500000.0,3.0,218.0,2475,0,7.3
2006.0,USA,88.0,R,6500000.0,2.0,132.0,1140,515,5.9
1999.0,USA,91.0,PG-13,6500000.0,0.0,38.0,1405,342,3.6
2001.0,Germany,141.0,R,7000000.0,0.0,11.0,105,802,7.7
2011.0,UK,101.0,NC-17,6500000.0,0.0,0.0,15230,23000,7.3
2004.0,UK,105.0,R,4000000.0,1.0,905.0,29277,0,7.4
2005.0,USA,100.0,PG-13,6500000.0,2.0,0.0,1942,19,6.6
2013.0,UK,116.0,PG-13,6500000.0,4.0,129.0,13180,12000,6.9
2004.0,USA,97.0,R,6500000.0,2.0,15.0,21107,1000,6.8
2009.0,USA,105.0,R,6500000.0,0.0,38.0,14462,0,7.2
2010.0,New Zealand,102.0,R,6500000.0,0.0,9.0,1904,830,6.5
2007.0,UK,122.0,R,4500000.0,1.0,210.0,2614,13000,7.7
1984.0,UK,107.0,R,6500000.0,1.0,0.0,3582,13000,8.1
2003.0,Germany,121.0,R,4800000.0,2.0,31.0,200,11000,7.7
2009.0,UK,98.0,R,10000000.0,2.0,0.0,1163,0,7.6
1985.0,USA,108.0,R,4000000.0,0.0,228.0,2020,0,7.3
1995.0,USA,123.0,R,6000000.0,6.0,0.0,3254,0,7.2
1986.0,UK,120.0,R,6000000.0,0.0,0.0,42028,9000,8.1
2004.0,USA,122.0,R,6000000.0,0.0,909.0,1448,0,7.5
1980.0,USA,124.0,R,6000000.0,3.0,0.0,5122,0,7.8
2004.0,USA,120.0,PG,110000000.0,0.0,153.0,3175,0,5.8
1980.0,USA,98.0,R,6000000.0,3.0,11000.0,14921,0,7.4
2001.0,USA,106.0,R,6000000.0,4.0,10.0,6419,478,6.3
1999.0,USA,106.0,R,6000000.0,0.0,44.0,2724,990,6.9
1995.0,USA,106.0,R,6000000.0,4.0,0.0,20821,28000,8.6
1989.0,USA,89.0,X,8000000.0,0.0,81.0,584,1000,5.1
2002.0,Germany,94.0,R,6000000.0,0.0,12.0,19341,0,6.4
2008.0,USA,109.0,R,6000000.0,0.0,0.0,1582,10000,7.9
2000.0,USA,90.0,PG-13,6000000.0,9.0,378.0,4611,0,7.5
1981.0,UK,106.0,R,6000000.0,1.0,0.0,2270,0,7.2
1988.0,USA,121.0,R,6500000.0,4.0,0.0,1284,624,5.8
2007.0,USA,89.0,PG,6000000.0,2.0,0.0,1752,256,2.9
1997.0,Hong Kong,86.0,PG-13,41114212.86969768,1.0,472.0,773,355,6.2
2003.0,USA,91.0,PG-13,41114212.86969768,0.0,378.0,1660,0,7.3
1988.0,USA,104.0,R,6000000.0,4.0,80.0,10430,0,6.2
1998.0,UK,99.0,R,9000000.0,1.0,29.0,1462,0,6.8
1995.0,USA,98.0,R,6000000.0,0.0,38.0,3221,985,6.1
2006.0,UK,121.0,R,6000000.0,1.0,162.0,1184,0,7.7
1989.0,USA,96.0,X,3000000.0,1.0,2.0,1308,926,5.2
2011.0,USA,99.0,PG-13,5000000.0,1.0,0.0,11328,15000,6.8
2000.0,USA,122.0,R,6000000.0,0.0,0.0,1517,0,7.0
1999.0,USA,101.0,R,6000000.0,5.0,112.0,2697,0,5.9
2012.0,USA,102.0,PG-13,6000000.0,1.0,49.0,51355,21000,7.1
2012.0,USA,84.0,R,6000000.0,1.0,4.0,10123,9000,5.5
2009.0,USA,104.0,PG-13,6000000.0,6.0,20.0,3825,0,7.4
2011.0,Ireland,96.0,R,6000000.0,0.0,51.0,3569,17000,7.3
2008.0,USA,94.0,R,6500000.0,0.0,0.0,4484,422,4.6
1999.0,USA,90.0,R,6000000.0,0.0,0.0,7103,0,7.2
1998.0,UK,97.0,R,41114212.86969768,4.0,39.0,2103,915,7.0
2009.0,USA,90.0,R,6000000.0,2.0,138.0,1831,985,5.1
2014.0,USA,106.0,R,6000000.0,4.0,0.0,18947,0,6.7
1999.0,Germany,96.0,PG-13,6000000.0,1.0,3.0,5668,901,5.3
2001.0,USA,95.0,R,6000000.0,0.0,263.0,993,0,7.8
1993.0,USA,99.0,PG-13,6000000.0,1.0,23.0,382,0,6.7
2003.0,USA,99.0,PG-13,6000000.0,0.0,53.0,8297,0,7.2
2001.0,USA,95.0,R,6000000.0,3.0,8.0,489,289,5.8
2001.0,USA,84.0,R,41114212.86969768,2.0,5.0,1407,29,6.4
2008.0,USA,99.0,R,6000000.0,2.0,129.0,2748,0,7.0
2002.0,UK,97.0,R,41114212.86969768,0.0,159.0,841,605,6.7
1991.0,USA,107.0,PG-13,6000000.0,2.0,0.0,2000,125,3.8
2010.0,USA,90.0,PG,6000000.0,2.0,11.0,2370,0,5.7
2003.0,France,104.0,R,41114212.86969768,5.0,324.0,282,52,6.6
2009.0,USA,96.0,R,6000000.0,2.0,19.0,2163,0,6.7
2011.0,China,104.0,PG-13,6000000.0,0.0,61.0,2430,0,6.1
2006.0,USA,97.0,R,6000000.0,0.0,781.0,1081,224,6.2
2001.0,UK,107.0,PG-13,6000000.0,0.0,11.0,2440,30,6.2
2008.0,USA,85.0,R,6000000.0,0.0,0.0,14599,850,4.7
2006.0,USA,152.0,Unrated,41114212.86969768,0.0,194.0,105,570,8.3
2003.0,USA,85.0,R,6000000.0,1.0,9.0,2200,0,7.2
1994.0,USA,76.0,R,8600000.0,1.0,17.0,2152,176,5.8
2009.0,USA,87.0,R,41114212.86969768,1.0,2.0,1227,275,5.9
2012.0,USA,95.0,R,12000000.0,1.0,24.0,27575,0,6.3
2009.0,Canada,101.0,PG,6000000.0,2.0,24.0,1940,1000,7.2
2011.0,USA,90.0,R,6000000.0,1.0,58.0,3469,0,5.4
1983.0,Canada,89.0,R,5952000.0,0.0,0.0,477,0,7.3
2002.0,France,111.0,R,5300000.0,0.0,82.0,1858,0,7.3
2014.0,USA,86.0,PG-13,6000000.0,1.0,4.0,12772,0,5.8
2002.0,USA,115.0,R,50000000.0,0.0,58.0,34605,0,6.1
2008.0,Netherlands,103.0,R,4000000.0,1.0,12.0,219,0,7.1
2012.0,USA,90.0,R,6000000.0,0.0,139.0,6569,0,6.5
2012.0,USA,88.0,PG-13,41114212.86969768,2.0,0.0,1443,543,5.4
2005.0,Thailand,111.0,R,200000000.0,0.0,64.0,2205,0,7.1
1998.0,UK,94.0,R,41114212.86969768,2.0,0.0,1477,109,6.4
2002.0,UK,112.0,PG-13,3500159.0,0.0,98.0,2201,0,6.7
2002.0,USA,141.0,PG-13,5600000.0,6.0,407.0,2584,160,6.9
2006.0,USA,95.0,PG-13,5600000.0,6.0,17.0,2000,244,2.1
2012.0,India,141.0,Not Rated,41114212.86969768,1.0,2.0,1065,365,4.3
2009.0,Spain,85.0,R,5600000.0,0.0,57.0,73,4000,6.6
2010.0,USA,105.0,PG,41114212.86969768,9.0,12.0,72,277,3.4
1981.0,UK,125.0,PG,5500000.0,0.0,46.0,1651,0,7.2
2005.0,USA,116.0,PG-13,5500000.0,0.0,0.0,2723,0,5.6
1996.0,Australia,105.0,PG-13,5500000.0,0.0,96.0,888,0,7.7
2013.0,USA,90.0,R,3000000.0,1.0,23000.0,44265,33000,6.6
2001.0,USA,111.0,R,7000000.0,0.0,72.0,34106,5000,7.4
2001.0,UK,91.0,R,5500000.0,1.0,14.0,16768,0,7.1
1980.0,USA,95.0,R,41114212.86969768,0.0,14.0,396,438,3.4
2004.0,France,97.0,PG-13,5500000.0,0.0,25.0,745,0,7.9
2003.0,Canada,92.0,R,5000000.0,0.0,9.0,1033,352,6.7
2003.0,USA,104.0,R,5000000.0,0.0,10.0,1315,1000,6.6
1989.0,USA,120.0,R,6500000.0,2.0,0.0,2892,0,7.9
2001.0,USA,99.0,R,5500000.0,3.0,56.0,6776,113,4.9
2011.0,Finland,93.0,Not Rated,3850000.0,1.0,592.0,391,0,7.2
2002.0,France,99.0,Not Rated,41114212.86969768,0.0,929.0,118,13000,7.4
2013.0,Japan,99.0,Unrated,5500000.0,0.0,17.0,81,543,6.1
2006.0,India,157.0,Not Rated,41114212.86969768,0.0,85.0,1519,0,8.4
2011.0,USA,96.0,R,9000000.0,5.0,3.0,561,1000,5.3
2007.0,USA,96.0,R,5250000.0,4.0,136.0,4883,915,5.0
1999.0,UK,90.0,R,41114212.86969768,2.0,222.0,6111,484,7.7
2011.0,Norway,100.0,R,30300000.0,3.0,77.0,385,23000,7.6
2012.0,UK,94.0,Not Rated,4000000.0,0.0,4.0,1832,11000,6.3
2004.0,Canada,98.0,PG-13,6000000.0,1.0,12.0,955,989,7.6
2014.0,Norway,129.0,PG-13,5500000.0,2.0,440.0,631,0,5.6
1980.0,USA,103.0,PG,5100000.0,2.0,82.0,454,0,7.3
2011.0,India,128.0,R,41114212.86969768,0.0,4.0,787,421,6.2
2013.0,USA,106.0,PG-13,5000000.0,0.0,0.0,2975,35000,6.6
2005.0,USA,95.0,R,4000000.0,0.0,163.0,4134,0,6.6
2016.0,USA,104.0,PG-13,15000000.0,0.0,16.0,14504,33000,7.3
2002.0,USA,87.0,R,5000000.0,0.0,79.0,1770,0,6.6
2016.0,USA,81.0,PG-13,4900000.0,0.0,26.0,3344,0,6.9
2011.0,USA,94.0,R,5000000.0,0.0,24.0,2371,24000,5.8
2014.0,USA,89.0,PG-13,5000000.0,0.0,10.0,5056,18000,4.4
1987.0,USA,88.0,X,4500000.0,0.0,55.0,1584,0,6.6
2015.0,USA,108.0,R,5000000.0,1.0,0.0,3215,15000,7.1
2013.0,Mexico,115.0,PG-13,5000000.0,1.0,399.0,688,14000,7.6
2012.0,USA,96.0,R,5000000.0,0.0,24.0,799,26000,4.6
1991.0,USA,93.0,R,8500000.0,0.0,54.0,42002,963,4.9
2003.0,USA,109.0,R,4500000.0,2.0,260.0,11736,0,7.3
2014.0,USA,101.0,R,5000000.0,0.0,52.0,2161,10000,5.0
1980.0,USA,124.0,PG,5000000.0,1.0,0.0,13864,9000,8.2
2013.0,USA,117.0,R,5000000.0,0.0,212.0,17738,65000,8.0
2015.0,USA,83.0,PG-13,3300000.0,0.0,26.0,11771,0,5.2
2000.0,USA,113.0,R,9000000.0,0.0,22000.0,1997,40000,8.5
2013.0,USA,104.0,R,5000000.0,0.0,59.0,2071,23000,6.5
2006.0,USA,97.0,R,5000000.0,3.0,0.0,2990,0,7.4
2000.0,UK,110.0,R,5000000.0,0.0,335.0,1122,0,7.7
2013.0,USA,103.0,PG-13,5000000.0,1.0,214.0,8375,22000,7.4
1991.0,USA,94.0,R,5000000.0,0.0,0.0,2523,232,5.1
1982.0,Australia,102.0,PG,3500000.0,0.0,18.0,854,0,7.3
1999.0,USA,77.0,G,5000000.0,1.0,0.0,2908,122,5.0
1997.0,USA,134.0,PG-13,5000000.0,1.0,3000.0,428,1000,7.2
1981.0,USA,129.0,R,5000000.0,1.0,24.0,2014,0,6.7
2011.0,USA,90.0,R,5000000.0,1.0,37.0,15710,11000,6.4
2016.0,Canada,134.0,PG-13,41114212.86969768,0.0,81.0,2410,0,7.1
1998.0,USA,104.0,R,4500000.0,9.0,0.0,2868,575,5.6
2014.0,USA,93.0,R,5000000.0,0.0,66.0,1410,14000,6.1
2014.0,USA,106.0,R,5000000.0,0.0,23.0,2840,0,5.2
1997.0,USA,109.0,R,6000000.0,2.0,148.0,3843,599,7.3
2014.0,USA,101.0,PG-13,5000000.0,1.0,25.0,19673,45000,7.5
1981.0,USA,99.0,R,5000000.0,2.0,6.0,14306,0,6.4
1989.0,USA,100.0,R,5000000.0,0.0,6.0,1327,1000,4.5
2002.0,USA,95.0,PG,5000000.0,3.0,38.0,1495,5000,6.6
2012.0,USA,94.0,R,5000000.0,4.0,520.0,12306,25000,5.3
1995.0,USA,93.0,R,5000000.0,0.0,13.0,1227,0,4.9
2001.0,Mexico,106.0,R,2000000.0,1.0,0.0,361,0,7.7
2004.0,UK,99.0,R,4000000.0,6.0,1000.0,1686,19000,8.0
2008.0,USA,82.0,PG-13,5000000.0,5.0,7.0,4856,562,3.8
1996.0,USA,135.0,R,5000000.0,2.0,407.0,11400,0,7.6
1988.0,USA,88.0,R,5000000.0,0.0,27.0,1136,0,5.9
1986.0,USA,89.0,R,5000000.0,0.0,17.0,1160,0,6.2
1982.0,USA,110.0,R,5000000.0,6.0,272.0,2943,0,7.2
1983.0,USA,107.0,PG,5000000.0,0.0,8.0,2383,0,6.3
2011.0,USA,86.0,PG-13,5000000.0,0.0,17.0,1520,0,5.2
2008.0,USA,91.0,R,8000000.0,0.0,19.0,2528,0,6.9
2015.0,USA,103.0,R,5000000.0,0.0,66.0,259,16000,6.8
1982.0,USA,90.0,PG,8000000.0,0.0,152.0,23714,0,6.2
2016.0,USA,92.0,R,5000000.0,4.0,89.0,2848,11000,3.5
2009.0,USA,99.0,PG-13,8000000.0,1.0,1000.0,2269,738,6.1
2016.0,USA,96.0,R,5000000.0,6.0,23.0,3552,740,4.5
2000.0,USA,82.0,PG,5000000.0,0.0,99.0,315,207,5.9
2004.0,USA,92.0,PG-13,5000000.0,5.0,12.0,5668,0,6.9
2003.0,Canada,112.0,R,6000000.0,2.0,66.0,253,0,7.7
2001.0,USA,90.0,R,5000000.0,4.0,23.0,3004,327,5.3
1989.0,USA,150.0,PG-13,5000000.0,1.0,3.0,3942,0,7.0
2006.0,USA,90.0,R,41114212.86969768,0.0,4.0,5202,0,7.0
1998.0,USA,91.0,R,5000000.0,0.0,84.0,2691,462,6.6
2001.0,USA,95.0,R,5000000.0,2.0,4000.0,5245,393,6.4
2009.0,UK,97.0,R,5000000.0,0.0,0.0,19404,47000,7.9
2006.0,USA,90.0,PG-13,41114212.86969768,0.0,7.0,5900,249,5.4
1997.0,Canada,112.0,R,5000000.0,0.0,460.0,2820,920,7.7
2010.0,France,122.0,PG-13,4000000.0,0.0,22.0,416,0,7.2
2008.0,USA,110.0,PG-13,5000000.0,0.0,19.0,25676,0,6.8
1982.0,USA,87.0,R,5000000.0,0.0,3.0,1324,323,6.2
1994.0,New Zealand,108.0,R,5000000.0,2.0,0.0,14574,0,7.4
2015.0,USA,121.0,PG-13,5000000.0,0.0,35.0,6617,0,4.6
2010.0,USA,97.0,R,5000000.0,1.0,7.0,10517,0,6.4
1998.0,USA,116.0,R,5000000.0,2.0,52.0,1209,507,7.0
2004.0,Spain,94.0,R,5000000.0,0.0,122.0,24994,21000,7.7
1992.0,USA,103.0,R,5000000.0,0.0,261.0,1201,247,6.8
2014.0,USA,112.0,R,5000000.0,1.0,52.0,12897,13000,7.0
2010.0,USA,91.0,PG-13,5000000.0,0.0,263.0,1582,0,7.0
2003.0,USA,98.0,R,5000000.0,1.0,13.0,5185,0,6.3
2015.0,USA,95.0,R,5000000.0,0.0,57.0,1836,10000,7.1
2006.0,USA,88.0,R,5000000.0,0.0,0.0,1665,255,5.6
2014.0,USA,99.0,PG-13,5000000.0,0.0,0.0,3382,0,4.4
1996.0,USA,91.0,R,7000000.0,0.0,0.0,648,0,7.1
1996.0,USA,97.0,R,5000000.0,3.0,18000.0,13718,225,6.1
2008.0,USA,118.0,R,41114212.86969768,0.0,239.0,6,489,7.5
1980.0,Canada,94.0,R,2200000.0,1.0,0.0,498,274,7.2
2010.0,Canada,89.0,R,41114212.86969768,1.0,27.0,2958,49000,7.6
2008.0,USA,90.0,PG,5000000.0,0.0,6.0,4987,777,7.3
1998.0,USA,90.0,R,2000000.0,3.0,204.0,3207,69,6.2
2004.0,Canada,95.0,R,5000000.0,0.0,3.0,2984,174,4.6
2015.0,USA,94.0,PG-13,5000000.0,1.0,0.0,1010,27000,6.2
2007.0,USA,90.0,R,5000000.0,0.0,0.0,408,559,6.2
2004.0,Germany,103.0,R,5000000.0,0.0,34.0,1789,40,3.3
2015.0,USA,91.0,R,5000000.0,0.0,110.0,117,0,4.2
2011.0,Spain,102.0,Not Rated,5000000.0,0.0,57.0,526,0,7.2
2008.0,UK,92.0,Unrated,2500000.0,0.0,46.0,1258,639,6.2
2009.0,USA,87.0,R,5000000.0,1.0,65.0,3724,887,6.1
2006.0,USA,80.0,R,41114212.86969768,0.0,799.0,10727,419,4.2
2009.0,USA,90.0,PG-13,41114212.86969768,6.0,0.0,3217,38,4.5
2014.0,USA,105.0,R,5000000.0,1.0,0.0,1986,0,7.5
2014.0,USA,67.0,PG,10000000.0,2.0,0.0,2509,165,6.7
2015.0,USA,95.0,PG,41114212.86969768,7.0,7.0,3514,0,5.1
2011.0,USA,87.0,TV-PG,5000000.0,1.0,49.0,3059,58,5.5
2014.0,Bahamas,94.0,R,5000000.0,1.0,261.0,12676,0,4.4
2014.0,UK,109.0,R,5000000.0,3.0,3.0,1681,190,4.4
2016.0,USA,88.0,PG-13,5000000.0,7.0,0.0,46115,0,4.8
2006.0,Czech Republic,113.0,R,84450000.0,1.0,44.0,92,1000,7.4
1996.0,USA,148.0,R,890000.0,0.0,0.0,3967,0,8.0
2011.0,UK,107.0,R,3000000.0,1.0,58.0,2363,10000,6.5
2005.0,USA,93.0,R,4800000.0,0.0,0.0,2990,0,5.9
2005.0,UK,94.0,R,2800000.0,0.0,187.0,3690,750,6.8
2011.0,USA,121.0,R,5000000.0,0.0,337.0,1520,14000,7.4
1988.0,USA,118.0,R,4700000.0,0.0,7.0,2545,0,6.7
2006.0,UK,98.0,PG-13,41114212.86969768,0.0,16.0,11703,864,6.8
2014.0,USA,82.0,Unrated,5000000.0,2.0,0.0,2469,0,5.4
1986.0,USA,101.0,X,4700000.0,3.0,365.0,302,0,5.5
2013.0,Denmark,90.0,R,4800000.0,1.0,0.0,34779,30000,5.7
2011.0,USA,87.0,R,4700000.0,6.0,20.0,2006,491,3.2
2004.0,UK,105.0,PG-13,41114212.86969768,0.0,11.0,18105,2000,7.8
2007.0,Canada,89.0,R,5000000.0,2.0,0.0,2668,31,5.3
2010.0,France,100.0,R,4600000.0,1.0,3.0,143,0,7.2
2007.0,Spain,97.0,Not Rated,4600000.0,1.0,4.0,15093,0,5.9
1984.0,USA,96.0,R,4500000.0,0.0,37.0,3113,0,6.7
1980.0,USA,104.0,R,4500000.0,0.0,116.0,1662,0,5.7
1994.0,UK,117.0,R,4500000.0,4.0,179.0,1862,0,7.1
1982.0,USA,90.0,X,4500000.0,1.0,143.0,5002,0,7.2
2002.0,USA,108.0,R,15000000.0,0.0,0.0,26050,0,7.7
1996.0,USA,109.0,R,4500000.0,0.0,0.0,3668,2000,7.4
2000.0,USA,102.0,R,4500000.0,0.0,0.0,2235,38000,8.4
1998.0,Spain,115.0,PG-13,700000000.0,3.0,98.0,371,539,7.2
1986.0,UK,122.0,R,4500000.0,0.0,0.0,2762,1000,7.5
2014.0,USA,98.0,PG,5000000.0,1.0,10.0,2705,0,5.4
2001.0,USA,133.0,R,4500000.0,1.0,219.0,17040,33000,8.1
2011.0,Mexico,105.0,PG-13,41114212.86969768,6.0,5.0,793,0,6.0
1997.0,Netherlands,122.0,R,4500000.0,1.0,4.0,48,689,7.8
2002.0,USA,106.0,R,2000000.0,0.0,68.0,2110,3000,6.8
2009.0,USA,98.0,R,41114212.86969768,1.0,377.0,5041,0,6.5
2005.0,South Korea,112.0,R,4200000000.0,0.0,0.0,907,4000,7.7
2001.0,UK,99.0,R,2500000.0,1.0,0.0,29325,0,6.5
2006.0,Hong Kong,110.0,R,35000000.0,0.0,143.0,398,528,7.3
2011.0,Spain,102.0,R,41114212.86969768,0.0,3.0,1950,0,6.6
2002.0,Sweden,109.0,R,41114212.86969768,1.0,187.0,131,0,7.9
2009.0,USA,104.0,R,4500000.0,1.0,0.0,15860,7000,5.9
2015.0,USA,85.0,PG,4400000.0,3.0,358.0,20397,224,5.9
2014.0,USA,103.0,R,4500000.0,1.0,249.0,3089,0,5.8
2012.0,UK,112.0,R,3000000.0,4.0,63.0,4810,0,6.1
2000.0,UK,89.0,R,41114212.86969768,6.0,143.0,1291,0,7.3
2010.0,Sweden,124.0,R,41114212.86969768,1.0,79.0,857,0,6.7
2002.0,New Zealand,101.0,PG-13,6000000.0,1.0,51.0,497,0,7.6
2015.0,USA,111.0,PG,150000000.0,4.0,456.0,21404,24000,5.8
2006.0,USA,98.0,TV-G,4200000.0,0.0,197.0,2553,0,5.2
1997.0,UK,93.0,PG-13,41114212.86969768,1.0,23.0,938,61,7.1
2004.0,Russia,104.0,R,4200000.0,0.0,335.0,206,0,6.5
1992.0,UK,112.0,R,2300000.0,0.0,277.0,2412,0,7.3
1981.0,Canada,94.0,R,4000000.0,0.0,84.0,582,0,6.2
2009.0,USA,90.0,R,4000000.0,0.0,0.0,1951,0,5.0
2003.0,USA,101.0,R,4000000.0,0.0,0.0,32015,17000,7.8
2014.0,UK,150.0,PG-13,140000000.0,0.0,0.0,26489,51000,6.1
2001.0,USA,112.0,R,4000000.0,1.0,395.0,13707,0,7.1
2015.0,USA,95.0,PG-13,8500000.0,2.0,9.0,1885,22000,5.6
1995.0,USA,111.0,R,3600000.0,0.0,81.0,14823,0,7.6
1985.0,USA,108.0,R,4000000.0,0.0,228.0,2020,0,7.3
2015.0,USA,91.0,R,4000000.0,1.0,357.0,4807,8000,4.6
2010.0,USA,106.0,R,3500000.0,1.0,450.0,18645,16000,7.1
1988.0,USA,93.0,R,4000000.0,0.0,0.0,837,27000,7.3
2004.0,USA,109.0,Unrated,41114212.86969768,0.0,0.0,2649,2000,5.4
2013.0,France,93.0,PG-13,5000000.0,0.0,8.0,46868,0,4.0
2014.0,USA,165.0,R,4000000.0,0.0,0.0,673,92000,8.0
2006.0,UK,96.0,PG-13,4000000.0,0.0,11000.0,20132,0,6.7
2001.0,USA,119.0,PG-13,100000000.0,0.0,13000.0,2776,0,5.7
2001.0,USA,93.0,R,4000000.0,2.0,69.0,955,842,4.6
2000.0,USA,82.0,R,6000000.0,1.0,69.0,3354,118,4.0
2003.0,USA,101.0,R,3200000.0,1.0,47.0,3086,762,7.0
2006.0,USA,81.0,R,4000000.0,0.0,5.0,50831,576,5.9
1995.0,USA,82.0,R,41114212.86969768,0.0,7.0,1002,138,4.6
2007.0,Spain,105.0,R,3400000.0,0.0,171.0,954,11000,7.5
2014.0,USA,86.0,R,4000000.0,2.0,89.0,4073,0,4.7
2002.0,USA,110.0,R,4000000.0,2.0,675.0,19928,0,6.7
2006.0,USA,90.0,R,41114212.86969768,0.0,0.0,1566,931,6.0
1995.0,USA,110.0,R,4000000.0,6.0,99.0,7921,0,6.7
2002.0,USA,104.0,R,4000000.0,1.0,30.0,2251,15000,7.1
2003.0,USA,96.0,R,8000000.0,1.0,2.0,972,131,2.7
1988.0,USA,110.0,R,4000000.0,0.0,0.0,1966,816,7.3
1996.0,USA,84.0,R,4000000.0,0.0,378.0,3559,0,7.6
1999.0,USA,94.0,R,4000000.0,3.0,24.0,2662,309,5.8
2007.0,USA,93.0,R,4000000.0,1.0,131.0,776,830,6.5
2005.0,USA,96.0,R,4000000.0,0.0,101.0,1208,708,6.6
2011.0,USA,88.0,R,4000000.0,0.0,0.0,4777,16000,6.2
2005.0,UK,101.0,PG,4000000.0,0.0,21.0,1215,0,6.9
2011.0,USA,102.0,PG-13,4000000.0,0.0,330.0,48,26000,8.5
1987.0,USA,87.0,R,4000000.0,0.0,101.0,1700,550,4.8
2011.0,USA,83.0,PG-13,41114212.86969768,1.0,19.0,2353,0,6.6
2015.0,USA,103.0,R,4500000.0,0.0,5.0,3408,987,5.7
2002.0,USA,99.0,R,4000000.0,4.0,60.0,3130,872,7.0
1999.0,USA,106.0,R,4000000.0,0.0,81.0,4343,111,5.4
2012.0,France,115.0,Not Rated,41114212.86969768,0.0,227.0,1298,12000,7.1
2013.0,USA,117.0,R,4000000.0,2.0,234.0,13607,11000,6.9
1997.0,UK,99.0,PG,3000000.0,3.0,13.0,975,167,6.6
1987.0,USA,102.0,R,1300000.0,0.0,212.0,11083,314,5.9
2000.0,Australia,85.0,Unrated,1500000.0,1.0,0.0,2282,614,6.3
1999.0,UK,86.0,R,4000000.0,1.0,8.0,2805,182,6.3
2013.0,Mexico,120.0,PG-13,4000000.0,0.0,45.0,824,0,7.7
2010.0,USA,106.0,R,9500000.0,0.0,0.0,916,10000,7.0
2000.0,USA,103.0,R,14000000.0,4.0,272.0,1403,132,6.3
1998.0,UK,93.0,R,2500000.0,1.0,12.0,643,108,5.9
2013.0,Australia,112.0,R,16000000.0,0.0,105.0,25269,0,6.2
1998.0,USA,100.0,R,4000000.0,0.0,137.0,5796,98,5.0
2002.0,Spain,113.0,R,4000000.0,1.0,58.0,387,0,7.7
2010.0,USA,98.0,R,650000.0,1.0,53.0,1038,0,6.5
1997.0,USA,92.0,R,4000000.0,1.0,19.0,20135,161,5.8
2014.0,Brazil,106.0,Unrated,4000000.0,2.0,19.0,629,278,6.1
2011.0,USA,119.0,R,4000000.0,4.0,8.0,10984,798,6.0
2011.0,UK,99.0,R,4000000.0,1.0,7.0,2631,0,6.3
2003.0,Canada,90.0,R,41114212.86969768,0.0,165.0,1298,688,6.3
2012.0,Canada,93.0,R,4000000.0,3.0,55.0,242,657,5.2
2016.0,USA,93.0,R,4000000.0,2.0,21.0,2651,0,4.7
2009.0,Australia,84.0,R,41114212.86969768,1.0,18.0,644,0,6.7
2012.0,USA,81.0,R,4000000.0,0.0,548.0,609,531,4.2
2012.0,USA,84.0,TV-G,4000000.0,2.0,4.0,1932,170,6.3
2014.0,South Africa,94.0,PG,4000000.0,1.0,103.0,1150,365,4.7
2016.0,USA,141.0,PG-13,100000000.0,2.0,335.0,13391,0,6.0
2014.0,UK,104.0,PG-13,4000000.0,0.0,10.0,1281,0,6.0
2009.0,USA,92.0,R,41114212.86969768,3.0,2.0,3229,237,7.3
2010.0,UK,97.0,R,41114212.86969768,0.0,69.0,1269,17000,7.3
2005.0,Brazil,115.0,R,8000000.0,1.0,6.0,222,385,7.5
2009.0,Canada,95.0,R,3500000.0,0.0,89.0,2658,0,6.8
2009.0,Iceland,99.0,R,3800000.0,2.0,29.0,298,0,6.9
2006.0,UK,109.0,R,2000000.0,0.0,13.0,5977,0,6.9
